2,2016-02-19,20:51:33,2016-02-19,21:03:26,1,0.85,-74.00005341,40.7285614,1,N,-73.99435425,40.7221756,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2016-02-19,20:51:34,2016-02-19,21:05:12,4,6.7,-74.00854492,40.70436096,1,N,-73.96692657,40.75981522,1,20,0.5,0.5,4.25,0,0.3,25.55
1,2016-02-19,20:51:34,2016-02-19,21:02:15,2,1.7,-73.97323608,40.75264359,1,N,-73.99192047,40.74423218,1,8.5,0.5,0.5,2.9,0,0.3,12.7
1,2016-02-19,20:51:34,2016-02-19,21:10:00,2,3.9,-73.99581909,40.72002411,1,N,-73.99455261,40.69039154,1,16,0.5,0.5,3.45,0,0.3,20.75
1,2016-02-19,20:51:34,2016-02-19,20:58:27,1,1.6,-73.94836426,40.78264236,1,N,-73.95976257,40.76347351,1,7.5,0.5,0.5,1,0,0.3,9.8
2,2016-02-19,20:51:34,2016-02-19,21:01:50,1,3.22,-73.99325562,40.72158051,1,N,-73.94298553,40.72014999,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-02-19,20:51:34,2016-02-19,21:06:18,2,4.51,-74.0070343,40.70775604,1,N,-73.98696136,40.73871613,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,2016-02-19,20:51:34,2016-02-19,20:56:29,1,0.96,-73.98827362,40.7689209,1,N,-73.99330139,40.75725937,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-02-19,20:51:34,2016-02-19,21:01:51,1,1.32,-73.99741364,40.76233673,1,N,-73.99338531,40.75078583,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19,20:51:34,2016-02-19,20:58:27,1,1.57,-74.01548004,40.71548843,1,N,-74.00810242,40.73483276,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-02-19,20:51:35,2016-02-19,21:11:32,1,5.3,-73.97932434,40.75731277,1,N,-74.00463867,40.70994186,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2016-02-19,20:51:35,2016-02-19,21:13:54,2,7.3,-73.98371124,40.76111984,1,N,-73.93779755,40.84017944,1,24.5,0.5,0.5,6.45,0,0.3,32.25
